Concepticon_ID_x,Concepticon_ID_y,clics_form_x,clics_form_y,cosine_similarity
580,570,hair,staendp,0.18379538
1998,1557,order,beginning,0.2196052
1785,1230,havesexualintercourse,dirty,0.08329728
711,1767,tall,scrape,0.054552674
1888,943,pair,waterfall,0.088189736
345,952,sap,wed@,0.067122094
1921,981,fallow,elbow,0.07824745
1366,1423,boi,fight,0.103777155
210,1190,laif,he@,0.08016444
3184,924,life,vegetables,0.19761853
1269,1749,negative,teik,0.13289776
2483,1511,cold,roost,0.11828813
1927,875,bamboo,cobbler,0.18853338
1343,1000,sun,anxiety,0.06365015
1689,1564,smoke,lazy,0.08190511
361,1388,peg,saed@u,0.024198389
1476,695,tse@,g@u,0.12850296
492,681,thri,destroy,0.12217745
270,1828,jug,ask2,0.0075728963
863,1354,edge,next,0.22253975
1409,610,see,harbor,0.11851147
739,605,fid,kernel,0.06403818
644,2937,oak,fe@riteil,0.08455303
1314,1323,quiet,clock,0.09533714
1230,597,deti,dakt@,0.04223723
1450,1085,room,follow,0.057903208
1424,1351,jel@u,sow,0.07859522
420,1306,farist,queen,0.05131273
1504,1468,fly,lookfor,0.044039972
1602,2406,wakeup,h@um,-0.048085038
2853,1493,akt@ub@,one,0.06247979
639,298,mauntin,shriek,0.019442098
2482,687,t@ged@,nothing,-0.021401044
2984,478,hip,lip,0.19521046
206,921,firefly,valley,0.15432405
1209,1103,i,offering,-0.01643126
621,822,ai@n,haumts,0.085164934
670,1847,root,sickness,0.18016581
1309,615,askquestion,stud,0.034349557
2483,2857,cold,tseindz,0.103759095
1989,1215,calf,dau,0.17341068
1874,1382,sausage,nidl,0.08023378
44,1922,injure,land,0.10957216
2576,854,olredi,ketl,0.31720203
1205,1332,tng,neighbour,0.050824627
2975,112,thot,turtle,0.1637295
1229,1934,old,beggar,0.21495628
3201,1669,hinder,ancestor,0.019922217
1626,304,explain,preach,0.22932711
884,681,distribute,distroi,-0.023099571
1349,1137,tsets,sinju,0.20591031
1898,652,glasses,field,0.08751218
873,1686,tribute,behind,0.031996686
952,1756,weather,widow,0.039468847
1494,1192,dai,threaten,-0.0011918024
2001,3062,paint,radish,0.15694499
817,1744,dei,spleen,0.041603994
1571,1102,sell,climb,0.1816441
1085,900,follow,train,0.16434994
1221,239,n@uz,flau@,0.061798535
1251,1321,beli,bottle,0.1883216
817,1413,dei,play,0.030710349
290,1942,adze,near,0.06257832
7,1358,gather,en@mi,-0.021656256
1077,1489,furze,cloud,0.15603447
38,1423,spreadout,fight,0.11398194
1487,122,po,wagon,0.07698136
1081,2125,account,rock,0.0032883177
2615,258,meat,calm,0.003398209
2868,1477,draiv,retain,0.046417274
1506,305,mez@,grandparent,0.10269345
1731,1309,mortar,ask1,0.018912455
1389,1244,toe,thick,0.20805472
1408,1523,hi@,f@get,0.037773233
1612,1198,letter,many,0.048910506
163,1544,black,sometimes,0.1272084
88,1034,hive,defendant,0.11576298
16,1924,sledge,vein,0.06766218
263,921,herdsman,valley,0.28319746
379,2137,blunt,sorcerer,0.08248303
2852,1562,septemb@,mind,0.017630294
2916,1187,inst@ntli,goose,0.05304147
1261,2953,sing,sliv,0.03052561
1012,27,bolt,e@,0.0
613,1844,hightide,boat,0.25253958
1125,1812,bald,try,0.042441104
2559,65,fil,ambush,0.09394455
1233,1432,night,cut,0.13753913
1883,594,infrontof,pis,-0.0845457
1674,1855,po,bets,0.14671655
2868,943,draiv,waterfall,0.0034860978
1404,1791,straight,bt@flai,0.0938449
1668,1316,sadness,tent,0.02087642
3206,1749,fairy,teik,0.089720204
1095,9,letgo,announce,0.00027287396
1081,1523,reckoning,f@get,0.1541999
919,1644,chilipepper,relatives,0.036895856
716,42,gr@un,badsmelling,0.0979866
1510,623,tsin,lagoon,0.06889643
1990,268,become,dribble,0.07524441
753,391,pupil,bless,-0.009542516
1514,3464,hen,so,0.13601094
1608,2708,listen,tok,0.19091938
2002,1710,ditch,twenty,0.1566716
419,1964,nasti,@l@un,0.20770502
1414,1905,squeeze,eagle,0.03829454
2862,2911,k@nekt,baekw@d,0.0878173
1757,854,tired,kettle,0.12409304
1287,1653,k@uld,blaind,0.20518042
1591,1706,p,eleven,0.07973967
1850,733,cotton,earn,0.035210084
641,1102,msrum,climb,0.05187683
1651,1356,ti@,number,-0.012448605
366,942,limp,mildew,0.14473446
874,1361,sweets,tool,-0.025892222
817,1493,they,wn,0.19401357
164,2846,kangaroo,mats,0.12101092
1115,1711,spits,tel,0.08211394
55,607,whisper,grasshopper,0.13177922
3192,1064,copper,shield,0.2335855
1580,1165,@unli,m@stas,0.38100895
323,1621,smear,sneeze,0.23321746
1125,1963,bald,immediately,0.13941191
2154,1324,sull,slip,0.10965684
390,1450,penalty,room,0.078660935
749,1802,g@uin,screw,0.0504054
185,334,fireplace,kitchen,0.5112451
857,1886,rock,armpit,0.08554224
1899,1077,crazy,furze,0.016159339
190,134,reap,folt,0.12213646
1162,817,intention,dei,-0.04626547
1528,752,forgive,shop,0.041481137
1349,739,tsets,fid,-0.043049693
761,1111,kv@,car,-0.0032935997
729,1456,dawn,thr@u,0.07170666
1487,1318,pour,fowl,0.123546936
379,76,blnt,youngman,-0.027598517
845,1801,murder,offspring,0.12447436
265,1150,poultry,thnd@,0.056622107
1883,270,infrnt@v,jug,0.0478747
1188,736,charcoal,yard,0.137477
1590,264,weit,hegoat,0.20379019
2604,1668,nus,grief,0.059165064
1278,134,puke,fault,0.08381295
1011,1359,bridge,sep@reit,0.13835274
702,204,catch,@gen,0.009995215
264,175,hegoat,bl@u,-0.03865531
616,1998,hospital,order,0.11755141
2132,1264,sickle,olt@,0.07617015
1237,310,where,louse,0.091216125
526,386,haul,battleax,0.089052014
3208,711,middle,tall,0.19087633
720,1489,goodfortune,klaud,0.27066088
1870,3192,anchor,copper,0.13386954
948,1656,wot@,nev@,0.09975777
2483,735,kul,aul,0.36900464
85,393,giveback,circumcision,0.07985244
2925,856,hid@,hire,0.025825009
910,1268,deth,yes,0.17294589
683,3184,hjum@n,living,-0.08789948
599,525,drivinglicence,artery,0.07902174
3458,1917,quiet,tie,0.0032442992
1528,2470,forgive,di@,0.096962854
1628,935,squirrel,wo,0.082021706
1302,963,fok,book,0.08637374
168,984,rest,work,0.3324836
1715,384,theti,freeman,0.063872114
1040,1018,he@,mem@ri,0.078292616
1280,1659,fall,dal,0.013031854
1262,1095,brd@,release,-0.01212032
730,1745,wyvern,hip,0.09807285
1531,591,lim,address,0.03918982
1425,98,green,every,0.09889983
101,1805,boast,injection,0.017377973
2915,684,aetfest,possess,-0.026359007
610,857,harbor,stone,0.19258532
212,3303,wold,pikts@,0.07245317
3184,580,live,hair,0.12159049
146,379,sugarcane,dull,0.05001454
1580,737,only,light,0.1966142
607,171,grasshopper,motherssister,0.077317044
3223,2946,branch,kreidl,-0.010316536
1693,1472,thezdei,key,0.027530968
1518,2686,stjupid,shrimp,-0.0067176474
1296,748,staff,sow,0.03754543
933,2900,wall,pr@tekt,-0.021322018
221,36,fai@,pubichair,0.13524394
3450,1226,howmany,year,0.119763374
1443,1291,wok,spain,0.10675536
1839,1003,weep,allow,0.19361676
1223,1292,heart,bad,0.15145601
426,2262,marriedwoman,female,0.13438745
1565,403,heaven,gardenhouse,0.0800027
1997,322,prizev,fig,0.04616248
2940,329,geit,stocking,0.03726776
705,77,raiz,youngwoman,0.09793269
2133,344,beat,trngk,-0.03330029
1312,1206,vixen,bak,0.106246226
1712,658,oath,rain,0.0056950725
1407,3002,brid,pres@s,0.019204387
1283,1580,t@dei,@unli,0.35121566
1095,1399,letgo,clay,0.03521759
670,1337,root,farrow,0.13435982
1897,344,help,trngk,0.08368684
1476,190,chair,reap,0.043034274
2256,2886,motherinlaw,pr@djus,0.072200105
371,1391,pickup,taun,0.03145221
1712,1882,oath,bifo,0.019909594
705,1309,goup,inquire,0.075039946
2870,307,rek@gnaiz,hawk,0.13840635
968,266,acorn,fishscale,0.21620825
1940,3154,gad,boar,0.2295769
80,1420,jamb,count,0.081596546
1693,1258,thezdei,fingg@neil,0.23322049
1113,134,wrap,folt,0.08645467
1343,778,sn,smoke,0.06266667
1778,710,approach,wheel,0.08322321
1241,1601,some,weak,0.22708303
1201,1536,fed@,nd@staend,0.19482584
2249,141,thin,ben,0.045711868
1081,1392,reckoning,louse,0.16447562
3371,3448,was,strain,0.1124175
1967,1106,calendar,fol@slip,0.015846372
1046,931,kl@uz,millet,0.06289741
1656,3464,nev@,so,0.09017084
720,1883,goodfortune,infrnt@v,0.23709019
1032,1603,subject,mosque,-0.031786993
1091,49,salty,refuse,0.07921331
978,2009,wave,hound,0.14157395
1892,10,tts,firewood,-0.0045988047
1819,1259,look,wedding,0.13339438
1259,1240,wedding,nat,0.021566002
640,1655,mud,blink,0.0075891945
126,1572,perspire,astonished,0.13586454
2378,344,thnd@,trngk,0.08989475
633,365,marketplace,splash,0.10169054
1924,1646,vein,girl,0.08117772
501,2890,lift,g@ufo@wok,0.04783122
1239,1338,hau,peace,-0.009465529
256,1840,food,bild,0.028538713
341,1675,sickle,promise,0.09259914
1847,138,sickness,bath,0.12658857
1242,1624,few,empty,0.13980764
1275,2985,answer,hait,0.09652728
1202,2943,big,bndl,0.029622503
783,1617,victory,grandchild,0.10410901
531,1476,howmuch,chair,-0.037113924
870,180,breth,call2,0.13841133
172,570,shoulderblade,staendp,0.037059873
1257,1216,wing,mother,0.15427758
2819,80,med@u,doorpost,-0.02116274
1523,1936,f@get,elk,0.0074094003
1069,713,glue,steal,0.058934733
261,1022,northernlights,spoils,0.026997589
784,864,sn@u,squash,0.067146115
97,2964,through,njuz,0.07980154
133,1356,tissue,number,0.117958575
1202,1364,big,well,0.30611578
2861,1743,bdz,unite,0.07839942
85,107,return,portent,0.1410894
827,1697,roll,monday,0.11777418
1973,1230,devil,dirty,0.30472323
1805,1044,injection,pillow,0.10445592
1239,179,how,raip@n,0.14449638
1205,2876,tongue,ro,0.069595054
1986,245,disease,broom,0.060152747
1343,1604,sun,sideofhead,0.025153121
3215,952,krip,wed@,0.2237142
1855,3464,bets,so,0.11414947
1095,1366,release,boi,0.06408532
2946,803,kreidl,ankle,0.13210478
1564,18,lazy,earlobe,0.05692355
724,1005,read,twins,0.07945519
755,1959,deny,raw,0.100505665
1772,1632,moose,floor,0.07131508
2997,1385,kl@ful,pepper,0.10290444
1881,7,enough,gaed@,0.024127778
1280,1849,fall,row,0.17143464
1310,1182,smart,noiz,-0.055628497
1349,2468,church,baeg,-0.025250643
2648,667,hair,road,0.08409888
81,2134,span,bringp,0.0078209555
335,1819,hall,lookat,0.06621293
1376,2869,now,bad@,0.063936
1207,1791,young,butterfly,0.123262845
923,954,love,wel,0.18570217
55,1179,whisper,dayaftertomorrow,0.032137267
1985,2012,fathersbrother,kal@,0.3340946
1692,714,friday,seed,0.08084181
239,720,flau@,luck,0.034963083
420,1039,farist,s@u,0.109172404
279,705,thatch,raiz,0.20422943
3237,834,let,buttocks,0.03459511
1457,3222,s@u,brants,0.028286535
1320,873,pome,tribute,0.16872554
2024,1046,conspiracy,kl@uz,0.061936587
916,1924,linen,vein,0.04815953
1606,1329,inside,t@mar@u,0.03010526
1064,89,shield,onesnativecountry,0.071366966
1920,2885,dream,hed,0.18599251
663,1883,k@uv,infrontof,-0.027764507
1474,2457,sea,road,0.22351117
2855,2986,disemb@,kaempfai@,0.20448677
2929,138,prafit,bathe,0.015769845
635,1749,milk,teik,0.10313045
1750,499,tsuz,heal,0.0458097
1632,1246,floor,small,0.1301985
3457,857,headdress,stone,0.19875583
1859,1814,thed,accuse,0.058460876
1228,323,ground,fat,0.13874415
796,210,teat,laif,0.21948248
293,720,netbag,goodfortune,0.34438094
1034,526,defendant,howl,0.057306144
138,280,bathe,ridgepole,0.10025528
1606,2926,inside,hadli,0.13998425
1302,482,fork,nobleman,0.01420433
1254,974,haendl,tobacco,0.00062206754
1572,643,astonished,necessity,0.13726473
753,690,pupil,bottom,0.026984045
123,89,forehead,homeland,0.1297893
1936,166,hart,mainland,-0.07160697
1457,3541,sew,harvest,0.19063234
2133,498,beat,calfofleg,0.016814742
910,1757,deth,tired,0.04246097
269,1264,cooked,change,0.057064943
945,211,lance,castmetals,-0.019460715
646,2866,ash,drap,0.20334983
337,1356,fork,number,0.04893865
1477,737,keep,kindle,0.14700969
1151,278,veil,awl,0.13525593
2904,2942,rinz,hofrast,0.18805748
1749,1915,teik,fe,0.103816725
906,318,tree,footprint,0.26643294
261,1866,northernlights,stammer,-0.059705496
700,1676,carry,always,0.26090503
1309,956,inquire,flee,0.15741946
610,392,harbor,witchcraft,0.07458494
1866,1927,stutter,bamboo,-0.021896807
1511,897,cock,swal@u,0.1277202
1840,1502,bild,buck,0.08968599
1379,1032,telephone,subject,0.11130066
714,525,seed,artery,0.106940016
1482,301,s@uld@,chieftain,0.14547198
1153,2865,fee,peris,0.13462201
1064,1937,shield,de@,-0.006921037
2858,1502,strim,goat,0.12684767
1324,1111,slip,car,0.19629236
1084,674,summon,mouth,0.011884278
2135,1985,trade,fathersbrother,0.057901353
1541,425,cultivate,delay,0.054458503
1558,126,like,perspire,0.17637283
741,1985,draiv,fathersbrother,0.16939421
361,1106,peg,fol@slip,0.043817278
746,803,sap,ankle,0.097475044
593,1218,potato,cord,0.1378276
1706,1388,eleven,shadow,0.10599172
1820,1774,be@,stindzi,0.02939274
2893,908,n@utis,drum,0.0774673
1431,1562,friz,maind,0.17014304
1133,212,match,wold,0.15615267
386,1350,battleax,monkey,0.12189168
957,977,whale,arrow,0.19665296
1892,1540,tts,eyelash,0.09934498
2999,1864,evriwe@,hngg@,0.24535087
122,1927,wain,bamboo,0.12035851
1546,1408,twotimes,hi@,0.06541339
1216,1858,md@,fisherman,-0.06583291
193,421,shallow,retreat,0.13706475
264,1932,hegoat,guess,0.078282155
1774,1202,stindzi,large,0.04555865
1279,3455,faet,preiz,0.03537175
1811,168,sound,rilaeks,0.04356861
1853,305,dove,grandparent,0.0074423575
1856,1730,saft,tsik,0.038362265
256,1599,food,wed,0.026404226
1723,1093,tenaut,midl,0.32815132
1528,834,pardon,arse,0.21915977
2558,107,breik,portent,0.14736226
234,1812,paddle,try,0.17377478
60,1013,oats,eel,0.1686879
168,834,rest,arse,0.18174285
1535,134,sword,fault,0.04815876
684,1890,own,believe,0.18252105
2968,1913,rizn,press,-0.03163362
1726,1316,damp,tent,0.2721155
875,1475,shoemaker,k@um,0.059576612
2905,240,nit,election,0.032611962
1641,1790,silk,numberplate,-0.009296341
1869,1981,buy,widower,0.07681332
2855,1440,disemb@,spit,0.11949314
134,1116,fault,daemidz,0.06925641
2131,1388,torch,shadow,0.25955075
1788,476,television,cup,0.10343566
1022,88,booty,beehive,0.21343088
89,1136,homeland,coney,0.13246574
1353,1666,hour,mute,0.11897553
2978,2410,dist@ns,priti,0.07423125
2874,615,muv,hos,0.27679145
2008,2953,reskju,sliv,0.21128456
2936,1695,eliveisn,tuesday,0.061438985
2559,1066,fil,crime,0.016160721
194,2932,family,tsil,0.13161969
2950,1415,mining,reflect,0.012806204
1768,1687,foam,praise,0.043775942
1366,1504,boy,fly,0.1536453
1862,345,easel,sap,0.057690155
2916,163,inst@ntli,blaek,0.05856779
3183,581,breath,comeback,0.0956187
1115,1812,speech,attempt,0.0946734
1152,1496,beget,grandmother,0.0971591
3210,1069,knife,glue,0.28019354
1853,1864,dove,hngg@,0.09792657
1234,66,smooth,kneel,0.10123037
161,1556,misstarget,eggyolk,0.25790927
1046,196,kl@uz,giv,0.116927676
881,2854,tailor,n@uvemb@,0.07472887
1548,2869,ugly,bad@,0.00027946002
1211,1237,he,where,0.42655197
379,1046,blunt,shut,0.16323583
580,212,pilch,wold,0.21772768
1320,882,pome,parrot,0.2097478
950,1075,seagull,traep,-0.0008939916
1307,1862,language,easel,0.045073062
1337,372,sow,pointid,0.02221334
647,1828,paint,ask2,-0.043793034
1821,854,brush,kettle,0.15960662
1756,127,widow,extinguish,0.12067248
1018,1662,mem@ri,point,0.0779272
902,272,adultery,tongs,0.12824532
2936,611,eliveisn,harvest,-0.021924391
1270,342,why,hay,0.047383424
1844,1936,boat,doe,0.15067793
1022,1825,spoils,brass,0.062293928
1008,3316,stirk,hops,0.017002987
1794,2023,furrow,crowd,0.081596844
788,649,soap,pasts@,0.09346463
192,1720,kon@,sain,0.038257726
597,2094,physician,down,-0.011577512
605,1025,cereal,whistle,0.086256385
1730,2992,cheek,tip,0.2650017
1786,1000,drai,worry,0.06357804
2920,345,sdnli,sap,0.08639101
1318,1506,tsikin,mez@,0.12647514
1604,1964,sideofhead,@l@un,0.10461686
1007,692,beast,bring,0.120640196
2014,819,godown,stomach,0.066372156
2003,1253,fl@u,rein,-0.11167136
319,2975,lick,thot,0.22980706
1415,2224,reflect,bend,0.13311364
1337,2995,ploughsock,t@un,0.02511386
615,663,mare,k@uv,0.025808834
1156,603,@up@n,coat,0.09736127
948,1344,wot@,tup,0.08862439
1645,2366,sot,nj@n,-0.015300801
95,2867,sandfly,kaelkjuleit,0.044390127
1256,1458,head,sei,0.047114477
2255,1533,fatherinlaw,hnggri,0.01155494
720,1179,goodfortune,dayaftertomorrow,0.34523565
1454,983,waip,convict,-0.08398649
1426,605,di@,kernel,0.20280538
2482,2920,t@ged@,sdnli,0.09528826
2483,1011,cold,bridge,0.0534949
827,626,roll,earth,0.111457996
19,1389,fishingline,t@u,-0.0056444127
1855,1357,birch,daughter,0.13674137
1133,863,match,edz,-0.11424545
1384,603,sek@nd,coat,0.05488422
1617,1676,grandchild,always,0.16520317
1468,928,lookfor,hug,0.006762878
1869,1208,buy,kaet,0.018448615
413,1964,carryonshoulder,@l@un,0.057488605
1372,580,drug,fur,0.14723396
1452,1811,push,noise,0.14030792
1377,2982,vizit,gift,0.054792482
1246,1772,small,moose,0.14553297
1877,1909,ist,shake,-0.015301242
1414,128,squeeze,mumble,0.2590411
728,819,fest,stomach,0.11391293
770,498,earring,calfofleg,0.014802196
1612,1082,letter,merchant,0.059907664
2575,318,make,footprint,0.14237504
2575,2543,do,raven,-0.005494194
928,585,hug,boot,0.16140266
1939,3208,swear,center,-0.055676535
155,2999,hew,evriwe@,-0.0069258204
1725,341,k@rekt,bill,0.007973963
89,1475,homeland,k@um,0.13938439
1034,2954,defendant,slais,-0.062336214
1936,3294,elk,weave,0.06742678
1901,1815,shovel,eik,0.07024669
2873,321,muv,chew,0.075974144
719,3456,find,creep,0.14388412
1548,589,ugly,kl@uzd,0.003509873
615,702,stud,kaets,0.072365895
1774,2962,stingy,mu@,0.029542595
2916,1240,inst@ntli,not,0.1099224
2905,166,nit,laend,0.08899354
1994,1614,collarbone,smit,0.15573725
2604,2492,nus,boil,0.014569668
887,1258,bit@,fingernail,0.030048013
1088,1202,sink,large,0.1838589
1291,1618,spain,grandson,0.0259641
942,212,hni,field,0.003241336
1237,1095,we@,release,-0.024521451
785,323,strang,suet,0.102486394
2319,1229,kv@,old,-0.01269069
1384,1408,sek@nd,hi@,0.003318622
1442,1694,stand,wenzdei,0.121641316
3371,994,was,bow,0.07530991
1937,1967,de@,calendar,0.001685879
168,1475,rest,k@um,0.06892518
1061,1305,armour,chimney,0.1650584
259,876,rough,arch,0.08682744
1482,3448,s@uld@,sieve,-0.034394942
1700,1506,saturday,measure,-0.023441704
67,3203,embers,gun,0.11752267
702,1052,catchball,lightweight,0.070417635
1408,702,hear,catch,0.31475592
1493,1137,wn,sinju,0.085747354
977,2134,arrow,bringp,0.013210245
970,981,coconut,elbow,0.20025586
2003,2996,fl@u,welth,-0.08660254
337,197,fork,d@,0.0
119,1389,dive,toe,0.24823472
1592,292,tsest,carpet,0.102215044
485,1711,disappear,tellstory,0.026385592
1307,987,laenggwidz,stay,0.08459569
526,1084,haul,kol,-0.00675005
1794,1905,furrow,eagle,0.11236057
476,1327,cup,ngkl,0.12510256
935,2957,wo,we@,0.10530825
1038,1840,teacher,bild,-0.03285674
2881,48,edz,besilent,0.034023535
189,3215,bodyhair,krip,0.15598112
931,1088,millet,sink,0.08110721
2036,1566,dzaenu@ri,gun,0.03662111
1408,1998,hi@,order,0.019142674
1853,1789,dove,eidz,0.083803564
1351,881,sow,tailor,0.13406706
1463,1369,intoxicated,gold,0.036638245
1067,1917,judgment,tie,0.101826675
1377,2135,vizit,barter,0.064885385
397,1559,birthcertificate,money,0.17308263
1514,223,hen,threshingfloor,0.055849712
406,1625,oldman,dead,0.16069463
1728,2848,rotten,mei,0.056472175
8,745,curse,shelf,0.06284807
788,1395,soap,raund,0.07808535
2638,1399,fis,clay,0.1690125
714,1485,seed,nd@,-0.022527235
879,987,cough,stay,0.10971858
789,2373,people,hsk,0.04294681
721,1860,bil@u,bead,0.014405279
2959,1687,lis,praise,0.015846524
1877,1159,ist,breakwind,0.04219833
1344,1304,wether,tsaild,-0.000929136
1032,1352,citizen,knife,0.11691066
716,2868,gr@un,draiv,0.1937131
135,420,boomerang,farist,0.019065091
731,1423,drink,fight,0.20375012
1087,322,conceive,fig,0.08764112
1409,1239,see,how,0.5413338
1199,1212,wife,we,0.09618745
1372,1090,medsin,bibon,0.26314688
1265,210,high,laif,-0.05123474
676,1973,defecate,evilspirit,0.045971535
1761,2971,youngersister,sin,-0.008867571
1422,1710,alive,twenty,0.15039799
605,1744,corn,spleen,0.08849591
3184,686,live,easy,0.1427512
1876,1564,caribou,lazy,0.06199134
1755,3308,teikaf,bit,0.077638894
278,1425,awl,green,0.09008695
1136,1830,coney,krein,0.06752732
2373,1269,hsk,negative,0.0042018164
1265,1309,high,ask,0.026462404
1424,322,bay,fig,0.20845
2378,1246,thnd@,little,0.018519545
233,1669,snowshoe,ancestor,0.17611273
1556,2972,eggyolk,slip,0.10486626
1624,329,empty,stocking,0.12642692
1910,122,stingray,carriage,0.08015372
1183,1889,palmofhand,arson,0.08781726
791,1239,stranger,how,0.13623783
1401,852,drink,priest,0.16650677
715,1231,cryout,nju,-0.12978034
2980,2905,e@ri@,nit,0.026021665
1572,915,surprised,sink,0.08910357
1811,1402,sound,breast,0.0010915403
1088,798,sink,jaw,0.2280947
1398,194,dry,family,0.049514078
1990,2980,bikm,e@ri@,0.2331891
531,948,howmuch,wot@,0.13755754
1984,1456,mothersbrother,thr@u,0.10429839
212,1298,field,njuspeip@,0.08042692
1550,1931,prevent,wax,0.14220667
784,2983,sn@u,kmp@ni,0.123135395
1858,1967,fisherman,calendar,0.012198979
876,2882,arch,aed,0.048758347
817,1834,dei,she,0.08265323
1442,38,stand,spreadout,0.07942699
2070,873,k@um,tax,-0.0074039144
952,1115,weather,speech,0.11490184
707,1221,rimemb@,n@uz,0.0071973344
1921,749,fellying,enter,0.13559224
2243,1706,mend,ilevn,0.12282243
492,2007,thri,lightningbolt,0.035006315
623,1463,lagoon,intoxicated,0.08442201
200,1342,same,summer,0.1672899
134,1743,folt,join,0.10124579
2256,937,motherinlaw,bed,0.2389446
329,2901,stocking,swing,0.16187951
1716,1601,foti,weak,0.058372878
730,126,serpent,sweat,0.033714395
497,2865,scar,peris,0.10141466
1750,942,tsuz,honey,0.18658713
1406,1238,far,when,0.24609688
1675,1787,promise,loom,0.12629497
1463,1596,drunk,lock,0.07295187
1468,1852,lookfor,afn,0.21585162
155,1211,hew,hi,0.15523231
211,1913,castmetals,press,0.0060779783
497,3294,scar,weave,0.08819532
1401,2265,drink,daughterinlaw,0.02929102
1283,843,t@dei,spaid@,0.20167418
1864,1610,hngg@,prostitute,0.0022467938
1963,974,immediately,tobacco,0.045362096
80,363,jamb,dwell,0.09371812
663,1228,bay,ground,0.16464798
840,1662,cormorant,headland,0.32550067
1325,1640,friend,sibling,0.39360613
1309,2932,ask,tsil,0.09360235
1869,1247,buy,ear,0.065102346
1139,1067,cheetah,judgment,0.05319084
720,1530,goodfortune,bowl,0.10323995
755,728,deny,fest,0.069408305
2872,945,impruv,lance,0.090067506
1443,1640,wok,sibling,0.04924503
413,1006,carryonshoulder,brick,0.05541099
1791,2604,bt@flai,nus,0.07905466
1838,715,neivl,shout,0.02988795
117,21,imitate,taste,0.22438285
1897,1395,help,round,0.05769284
323,1246,suet,litl,0.15272668
2927,284,hens,hoe,0.25276637
255,1971,servant,fan,0.101778485
225,1843,pestle,@thauznd,0.11345711
737,676,ignite,defecate,0.15063569
2243,2976,mend,vai@l@ns,0.039828893
2159,2918,soil,bikaz@v,-0.013402448
1730,3203,tsik,gun,0.07631975
2537,361,length,peg,0.2159321
479,568,gr@u,rise,-0.09062735
2017,1649,stir,sitdaun,0.060117964
72,1127,claw,send,0.094968684
1332,3448,neighbour,sieve,0.07664648
1077,2137,wheat,sorcerer,0.07574315
1354,690,next,bottom,0.35090724
1093,981,midl,elb@u,0.2699272
2904,952,rinz,wed@,0.27092448
14,1587,yoke,smell,-0.023598662
902,855,adultery,siz,0.012200956
2159,817,graund,dei,0.17089301
730,3313,cobra,jackal,0.5168277
290,3315,adze,harl,0.26684004
2265,2920,daughterinlaw,sdnli,0.03398238
703,1702,soon,holy,0.06319909
1467,861,sekl,judge,-0.04234691
987,1668,remain,sorrow,0.10878773
27,3072,e@,lose,0.0
1704,1823,sevn,borrow,0.07102028
689,360,bitwin,fan,0.023019034
239,1421,flau@,suck,0.12165497
1495,1896,joyful,neil,0.03674594
1247,1428,ear,burn,0.14237545
710,934,wheel,buffalo,0.100093134
506,2374,maize,drim,0.11630554
857,1700,rock,saet@di,0.061705764
631,3001,livestock,pau@ful,0.03717114
1385,649,pepper,pasts@,0.07212837
1423,1449,fight,wipe,0.26048887
1488,2265,tap,daughterinlaw,0.028870076
42,1811,badsmelling,noise,0.14609098
388,2877,fishingnet,rsl,-0.037393477
634,1216,ket,md@,0.0864682
873,323,tribute,faet,0.04248741
391,122,bless,vehicle,-0.012721724
1267,1349,naer@u,church,-0.025570866
1874,1819,sausage,luk@t,0.045607857
2927,1628,hens,squirrel,0.3233086
604,48,glass,besilent,0.15693562
1608,1233,lisn,night,-0.019838179
1061,3215,armor,krip,0.037800018
40,239,jealous,flower,0.12951206
362,1917,string,bind,0.29325348
289,1700,mold,saturday,0.0026523448
1229,1519,old,run,0.1434034
1597,287,aeroplane,cone,0.1665736
1269,323,negative,grease,0.10464734
1931,2125,beeswax,rock,0.15421821
1344,2334,tup,melt,0.15946308
704,1410,clean,know,0.074836686
3184,1007,living,kine,0.021124061
374,1445,wns,ten,0.10312252
855,614,seize,hil,0.088758074
1377,601,vizit,lie,0.08185803
1689,913,smoke,crow,0.2190162
3,48,brave,silent,0.20341292
1626,1106,explain,fol@slip,0.06166535
1018,356,mem@ri,scissors,0.09732581
816,619,haf,aeniml,0.09536035
176,426,bl@u,marriedwoman,0.054828573
1445,818,turnover,wil@u,-0.060742095
2876,244,ro,left,0.033326942
604,911,glass,church,0.12585336
710,1087,wheel,conceive,0.10705122
873,1151,tribute,veil,0.12132889
970,1126,coconut,orange,0.38276082
641,687,mushroom,nothing,0.09246719
19,3316,fishingline,hops,0.097303726
1323,2899,clock,dz@ult,0.10814756
1021,1084,towel,call1,-0.008353988
133,1720,weave,sain,0.12546669
2036,1090,dzaenu@ri,beborn,0.40657666
784,1537,sn@u,spring,0.050909422
490,322,descendant,fig,0.11810461
1362,1137,street,sinew,0.04119526
2366,1628,nj@n,squirrel,-0.027756462
1151,594,veil,piece,0.20265332
1458,3182,say,marriage,0.08733394
683,1628,hjum@n,squirrel,-0.0607377
1874,1401,sausage,drink,0.25194556
1572,1028,surprised,yawn,0.25765115
1899,329,insane,stocking,0.066822805
1828,957,rikwest,whale,0.024694694
363,1632,dwell,floor,0.12124508
1302,1213,fork,ju,0.023345523
1784,1422,want,living,0.15121044
2159,2007,soil,lightningbolt,0.049713265
1544,1712,sometimes,oath,0.040272754
1704,1422,sevn,alive,0.06577256
954,1453,wel,wash,0.09146541
